model_id,chunk_tokens,sequence_length,phase,mode,family,chunk_index,token_index,layer_index,atom_index,trace_interval_index,start_time_ms,end_time_ms,duration_ms
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,0.0,,6,0,0,106695268.39971094,106695268.54819094,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,0.0,,6,1,0,106695268.54819094,106695268.69667093,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,0.0,,6,2,0,106695268.69667093,106695268.84515093,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,0.0,,6,3,0,106695268.84515093,106695268.99363093,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,0.0,,6,4,0,106695268.99363093,106695269.14211093,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,0.0,,6,5,0,106695269.14211093,106695269.29059093,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,0.0,,7,0,0,106695269.29059093,106695269.43907093,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,0.0,,7,1,0,106695269.43907093,106695269.58755092,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,0.0,,7,2,0,106695269.58755092,106695269.73603092,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,0.0,,7,3,0,106695269.73603092,106695269.88451092,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,0.0,,7,4,0,106695269.88451092,106695270.03299092,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,0.0,,7,5,0,106695270.03299092,106695270.18147092,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,0.0,,8,0,0,106695270.18147092,106695270.32995091,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,0.0,,8,1,0,106695270.32995091,106695270.47843091,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,0.0,,8,2,0,106695270.47843091,106695270.62691091,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,0.0,,8,3,0,106695270.62691091,106695270.77539091,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,0.0,,8,4,0,106695270.77539091,106695270.9238709,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,0.0,,8,5,0,106695270.9238709,106695271.0723509,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,0.0,,9,0,0,106695271.0723509,106695271.2208309,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,0.0,,9,1,0,106695271.2208309,106695271.3693109,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,0.0,,9,2,0,106695271.3693109,106695271.5177909,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,0.0,,9,3,0,106695271.5177909,106695271.6662709,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,0.0,,9,4,0,106695271.6662709,106695271.8147509,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,0.0,,9,5,0,106695271.8147509,106695271.9632309,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,0.0,,10,0,0,106695271.9632309,106695272.11171089,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,0.0,,10,1,0,106695272.11171089,106695272.26019089,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,0.0,,10,2,0,106695272.26019089,106695272.40867089,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,0.0,,10,3,0,106695272.40867089,106695272.55715089,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,0.0,,10,4,0,106695272.55715089,106695272.70563088,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,0.0,,10,5,0,106695272.70563088,106695272.85411088,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,0.0,,11,0,0,106695272.85411088,106695273.00259088,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,0.0,,11,1,0,106695273.00259088,106695273.15107088,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,0.0,,11,2,0,106695273.15107088,106695273.29955088,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,0.0,,11,3,0,106695273.29955088,106695273.44803087,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,0.0,,11,4,0,106695273.44803087,106695273.59651087,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,0.0,,11,5,0,106695273.59651087,106695273.74499087,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,0,0,0,106695273.74499087,106695273.89347087,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,0,1,0,106695273.89347087,106695274.04195087,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,0,2,0,106695274.04195087,106695274.19043086,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,0,3,0,106695274.19043086,106695274.33891086,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,0,4,0,106695274.33891086,106695274.48739086,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,0,5,0,106695274.48739086,106695274.63587086,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,1,0,1,106695274.774987,106695274.923467,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,1,1,1,106695274.923467,106695275.071947,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,1,2,1,106695275.071947,106695275.22042699,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,1,3,1,106695275.22042699,106695275.36890699,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,1,4,1,106695275.36890699,106695275.51738699,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,1,5,1,106695275.51738699,106695275.66586699,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,2,0,1,106695275.66586699,106695275.81434698,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,2,1,1,106695275.81434698,106695275.96282698,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,2,2,1,106695275.96282698,106695276.11130698,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,2,3,1,106695276.11130698,106695276.25978698,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,2,4,1,106695276.25978698,106695276.40826698,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,2,5,1,106695276.40826698,106695276.55674697,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,3,0,1,106695276.55674697,106695276.70522697,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,3,1,1,106695276.70522697,106695276.85370697,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,3,2,1,106695276.85370697,106695277.00218697,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,3,3,1,106695277.00218697,106695277.15066697,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,3,4,1,106695277.15066697,106695277.29914697,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,3,5,1,106695277.29914697,106695277.44762696,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,4,0,1,106695277.44762696,106695277.59610696,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,4,1,1,106695277.59610696,106695277.74458696,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,4,2,2,106695277.77227,106695277.92074999,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,4,3,2,106695277.92074999,106695278.06922999,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,4,4,2,106695278.06922999,106695278.21770999,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,4,5,2,106695278.21770999,106695278.36618999,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,5,0,2,106695278.36618999,106695278.51466998,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,5,1,2,106695278.51466998,106695278.66314998,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,5,2,2,106695278.66314998,106695278.81162998,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,5,3,2,106695278.81162998,106695278.96010998,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,5,4,2,106695278.96010998,106695279.10858998,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,5,5,2,106695279.10858998,106695279.25706998,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,6,0,2,106695279.25706998,106695279.40554997,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,6,1,2,106695279.40554997,106695279.55402997,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,6,2,2,106695279.55402997,106695279.70250997,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,6,3,2,106695279.70250997,106695279.85098997,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,6,4,3,106695279.993424,106695280.141904,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,6,5,3,106695280.141904,106695280.290384,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,7,0,3,106695280.290384,106695280.438864,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,7,1,3,106695280.438864,106695280.58734399,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,7,2,3,106695280.58734399,106695280.73582399,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,7,3,3,106695280.73582399,106695280.88430399,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,7,4,3,106695280.88430399,106695281.03278399,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,7,5,3,106695281.03278399,106695281.18126398,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,8,0,3,106695281.18126398,106695281.32974398,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,8,1,3,106695281.32974398,106695281.47822398,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,8,2,3,106695281.47822398,106695281.62670398,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,8,3,3,106695281.62670398,106695281.77518398,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,8,4,3,106695281.77518398,106695281.92366397,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,8,5,3,106695281.92366397,106695282.07214397,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,9,0,3,106695282.07214397,106695282.22062397,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,9,1,3,106695282.22062397,106695282.36910397,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,9,2,3,106695282.36910397,106695282.51758397,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,9,3,3,106695282.51758397,106695282.66606396,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,9,4,3,106695282.66606396,106695282.81454396,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,9,5,4,106695282.906051,106695283.054531,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,10,0,4,106695283.054531,106695283.20301099,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,10,1,4,106695283.20301099,106695283.35149099,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,10,2,4,106695283.35149099,106695283.49997099,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,10,3,4,106695283.49997099,106695283.64845099,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,10,4,4,106695283.64845099,106695283.79693098,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,10,5,4,106695283.79693098,106695283.94541098,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,11,0,4,106695283.94541098,106695284.09389098,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,11,1,4,106695284.09389098,106695284.24237098,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,11,2,4,106695284.24237098,106695284.39085098,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,11,3,4,106695284.39085098,106695284.53933097,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,11,4,4,106695284.53933097,106695284.68781097,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,1.0,,11,5,4,106695284.68781097,106695284.83629097,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,0,0,4,106695284.83629097,106695284.98477097,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,0,1,4,106695284.98477097,106695285.13325097,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,0,2,4,106695285.13325097,106695285.28173096,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,0,3,4,106695285.28173096,106695285.43021096,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,0,4,4,106695285.43021096,106695285.57869096,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,0,5,4,106695285.57869096,106695285.72717096,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,1,0,4,106695285.72717096,106695285.87565096,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,1,1,4,106695285.87565096,106695286.02413096,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,1,2,4,106695286.02413096,106695286.17261095,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,1,3,4,106695286.17261095,106695286.32109095,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,1,4,4,106695286.32109095,106695286.46957095,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,1,5,4,106695286.46957095,106695286.61805095,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,2,0,4,106695286.61805095,106695286.76653095,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,2,1,4,106695286.76653095,106695286.91501094,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,2,2,4,106695286.91501094,106695287.06349094,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,2,3,4,106695287.06349094,106695287.21197094,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,2,4,4,106695287.21197094,106695287.36045094,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,2,5,4,106695287.36045094,106695287.50893094,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,3,0,4,106695287.50893094,106695287.65741093,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,3,1,4,106695287.65741093,106695287.80589093,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,3,2,4,106695287.80589093,106695287.95437093,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,3,3,4,106695287.95437093,106695288.10285093,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,3,4,4,106695288.10285093,106695288.25133093,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,3,5,4,106695288.25133093,106695288.39981093,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,4,0,4,106695288.39981093,106695288.54829092,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,4,1,4,106695288.54829092,106695288.69677092,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,4,2,4,106695288.69677092,106695288.84525092,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,4,3,4,106695288.84525092,106695288.99373092,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,4,4,4,106695288.99373092,106695289.14221092,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,4,5,4,106695289.14221092,106695289.29069091,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,5,0,4,106695289.29069091,106695289.43917091,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,5,1,4,106695289.43917091,106695289.58765091,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,5,2,4,106695289.58765091,106695289.73613091,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,5,3,4,106695289.73613091,106695289.8846109,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,5,4,4,106695289.8846109,106695290.0330909,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,5,5,4,106695290.0330909,106695290.1815709,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,6,0,4,106695290.1815709,106695290.3300509,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,6,1,4,106695290.3300509,106695290.4785309,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,6,2,4,106695290.4785309,106695290.6270109,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,6,3,4,106695290.6270109,106695290.7754909,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,6,4,4,106695290.7754909,106695290.9239709,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,6,5,4,106695290.9239709,106695291.07245089,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,7,0,4,106695291.07245089,106695291.22093089,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,7,1,4,106695291.22093089,106695291.36941089,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,7,2,4,106695291.36941089,106695291.51789089,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,7,3,4,106695291.51789089,106695291.66637088,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,7,4,4,106695291.66637088,106695291.81485088,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,7,5,4,106695291.81485088,106695291.96333088,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,8,0,4,106695291.96333088,106695292.11181088,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,8,1,4,106695292.11181088,106695292.26029088,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,8,2,4,106695292.26029088,106695292.40877087,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,8,3,4,106695292.40877087,106695292.55725087,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,8,4,4,106695292.55725087,106695292.70573087,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,8,5,4,106695292.70573087,106695292.85421087,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,9,0,4,106695292.85421087,106695293.00269087,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,9,1,4,106695293.00269087,106695293.15117086,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,9,2,4,106695293.15117086,106695293.29965086,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,9,3,4,106695293.29965086,106695293.44813086,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,9,4,4,106695293.44813086,106695293.59661086,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,9,5,4,106695293.59661086,106695293.74509086,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,10,0,4,106695293.74509086,106695293.89357086,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,10,1,4,106695293.89357086,106695294.04205085,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,10,2,4,106695294.04205085,106695294.19053085,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,10,3,4,106695294.19053085,106695294.33901085,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,10,4,4,106695294.33901085,106695294.48749085,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,10,5,4,106695294.48749085,106695294.63597085,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,11,0,4,106695294.63597085,106695294.78445084,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,11,1,4,106695294.78445084,106695294.93293084,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,11,2,4,106695294.93293084,106695295.08141084,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,11,3,4,106695295.08141084,106695295.22989084,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,11,4,4,106695295.22989084,106695295.37837084,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,2.0,,11,5,4,106695295.37837084,106695295.52685083,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,3.0,,0,0,4,106695295.52685083,106695295.67533083,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,3.0,,0,1,4,106695295.67533083,106695295.82381083,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,3.0,,0,2,4,106695295.82381083,106695295.97229083,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,3.0,,0,3,4,106695295.97229083,106695296.12077083,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,3.0,,0,4,4,106695296.12077083,106695296.26925083,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,3.0,,0,5,4,106695296.26925083,106695296.41773082,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,3.0,,1,0,4,106695296.41773082,106695296.56621082,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,3.0,,1,1,4,106695296.56621082,106695296.71469082,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,3.0,,1,2,4,106695296.71469082,106695296.86317082,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,3.0,,1,3,4,106695296.86317082,106695297.01165082,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,3.0,,1,4,4,106695297.01165082,106695297.16013081,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,3.0,,1,5,4,106695297.16013081,106695297.30861081,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,3.0,,2,0,4,106695297.30861081,106695297.45709081,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,3.0,,2,1,4,106695297.45709081,106695297.60557081,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,3.0,,2,2,4,106695297.60557081,106695297.7540508,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,3.0,,2,3,4,106695297.7540508,106695297.9025308,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,3.0,,2,4,4,106695297.9025308,106695298.0510108,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,3.0,,2,5,4,106695298.0510108,106695298.1994908,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,3.0,,3,0,4,106695298.1994908,106695298.3479708,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,3.0,,3,1,4,106695298.3479708,106695298.4964508,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,3.0,,3,2,4,106695298.4964508,106695298.6449308,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,3.0,,3,3,4,106695298.6449308,106695298.7934108,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,3.0,,3,4,4,106695298.7934108,106695298.94189079,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,3.0,,3,5,4,106695298.94189079,106695299.09037079,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,3.0,,4,0,4,106695299.09037079,106695299.23885079,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,3.0,,4,1,4,106695299.23885079,106695299.38733079,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,3.0,,4,2,4,106695299.38733079,106695299.53581078,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,3.0,,4,3,4,106695299.53581078,106695299.68429078,0.14847999811172485
